U74210MZ2001PTC006609,MIZORAM TECHNOCRATS COMPANY PRIVATE LIMITED  ,Private,Company limited by Shares,Non-govt company,STRUCK-OFF,30-08-01,Mizoram,1000000,105000,74210,ITI VENG AIZAWLDISTRRICT AIZAWL   MIZORAM IN0, ,0,0
U70101MZ2015PTC008281,RALTE REAL ESTATE & INFRASTRUCTUREPRIVATE LIMITED  ,Private,Company limited by Shares,Non-govt company,ACTIVE,07-01-15,Mizoram,1000000,100000,70101,"SHOP NO. 9, DURA CHAWNGTHU MARKETZION STREET  AIZAWLAizawlIN796001",lallawmsanga17@gmail.com,31-03-15,31-03-15
U70101MZ1999PTC005885,ZORAM CONSTRUCTION COMPANY PRIVATE LIMITED  ,Private,Company limited by Shares,Non-govt company,STRUCK-OFF,04-10-99,Mizoram,1000000,3000,70101,P O  A 15 ZARKAWTAIZAWL DIST AIZAWL   MIZORAM IN0,jpsassociates@hotmail.com,0,0
U64203MZ2015PTC008286,ZORAM BUSINESS ENTERPRISE PRIVATELIMITED  ,Private,Company limited by Shares,Non-govt company,ACTIVE,16-07-15,Mizoram,1000000,1000000,64203,HOUSE NO- B/5CHANMARI  AIZWALAizawlIN796007,tpx.zadeng@gmail.com,31-03-16,31-03-16
U74995MZ2016PTC013296,PACHUAU CONSULTING PRIVATE LIMITED   ,Private,Company limited by Shares,Non-govt company,ACTIVE,27-06-16,Mizoram,100000,100000,74995,"B-42, Second Floor,Dawrpui Vengthar,  AizawlAizawlIN796001",zoipachuau@gmail.com,0,0
U74940MZ2015PTC008290,ZOMUAN FILM PRODUCTION PRIVATE LIMITED   ,Private,Company limited by Shares,Non-govt company,ACTIVE,26-11-15,Mizoram,500000,100000,74940,"LSC No. CHP-45 of 1991,Bethel, Champhai,  ChamphaiChamphaiIN796321",ts.mang2015@gmail.com,0,0
U74920MZ2002PLC006810,MOUNTAIN SECURITY SERVICES LIMITED   ,Public,Company limited by Shares,Non-govt company,STRUCK-OFF,20-05-02,Mizoram,500000,500000,74920,LAIHNUNA BUILDING SIKULPUI ROADDIST AIZAWAL  AIZAWAL IN796001, ,0,0
U74900MZ2015NPL008282,AIZAWL CRICKET LEAGUE   ,Private,Company limited by Shares,Non-govt company,ACTIVE,30-01-15,Mizoram,100000,100000,74900,"Model Veng,Aizawl, H.Thanhrila Building   AizawlAizawlIN796001",jainkgupta@gmail.com,0,0
U74900MZ2010PTC008261,HILL-TRIBES ENTERPRISE PRIVATE LIMITED   ,Private,Company limited by Shares,Non-govt company,UNDER PROCESS OF STRUCK-OFF,09-08-10,Mizoram,1000000,100000,74900,"C/O HLUNA PAKHUANGTE, HOUSE NO B/33PANGDAILO BUILDING, MC DONALD HILL, ZARKAWT  AIZAWLAizawlIN796007",johnzjoute@rediffmail.com,31-03-11,0
U65990MZ2014NPL008279,LUSHAI HILLS MICRO FINANCE   ,Private,Company Limited by Guarantee,Non-govt company,ACTIVE,25-07-14,Mizoram,0,0,65990,DV 3THAKTHING DAMVENG  AIZAWLAizawlIN796005,drdothanga@gmail.com,0,0
U65929MZ2013NPL008275,LEGACY INDIA MICRO FINANCE   ,Private,Company Limited by Guarantee,Non-govt company,ACTIVE,25-03-13,Mizoram,0,0,65929,"KLB 5(J)Zemabawk, AL Road  AizawlAizawlIN796017",akansanju@gmail.com,0,0
U65929MZ1988SGC003161,MIZORAM HANDLOOM AND HANDICRAFTSDEVELOPMENT CORPORATION LTD  ,Private,Company limited by Shares,State Govt company,"INACTIVE U/S 455 OF CA,2013",20-12-88,Mizoram,100000000,100000000,65929,"KHATLA,   AIZWAL, IN796001",kdk1999@gmail.com,0,0
U70109MZ2009PTC008253,KHAWLHRING DAWN INFRASTRUCTURE PRIVATE LIMITED  ,Private,Company limited by Shares,Non-govt company,STRUCK-OFF,15-07-09,Mizoram,500000,150000,70109,"DAWRPUI SOUTH,SANGHNUNA BUILDNG, DAWRPUI  AIZAWLAizawlIN796001",remsangpuii.sailo@cmcltd.com,0,0
U70109MZ2000PTC006021,T.B.C. ENGINEERS PRIVATE LIMITED   ,Private,Company limited by Shares,Non-govt company,STRUCK-OFF,09-02-00,Mizoram,2500000,2000,70109,DAWRPUI VENG  NEAR AIZWALWATCH HOUSE DIST AIZWAL   MIZORAM IN0, ,0,0
U65922MZ2006PLC008256,NORTH EAST REGION HOUSING FINANCECOMPANY LIMITED  ,Public,Company limited by Shares,Non-govt company,ACTIVE,03-04-06,Mizoram,200000000,136665000,65922,"Room No. 2B, Top FloorMillinnium Centre, Dawrpui  Aizawl IN796001",nerhoficltd@gmail.com,31-03-14,31-03-14
U72100MZ2015PTC008287,FRALICE KNOWLEDGE HUB PRIVATE LIMITED   ,Private,Company limited by Shares,Non-govt company,ACTIVE,29-07-15,Mizoram,100000,100000,72100,Y-15BAWNGKAWN SOUTH  AizawlAizawlIN796014,francisjoute@gmail.com,0,0
U72100MZ2006PTC008055,MALSON BAMBOO PVT LTD   ,Private,Company limited by Shares,Non-govt company,STRUCK-OFF,08-02-06,Mizoram,500000,100000,72100,CHAWNPUIVENG   AIZAWL IN796009, ,0,0
U72100MZ1990PTC003487,MIZORAM ELECTRICALS PVT LTD   ,Private,Company limited by Shares,Non-govt company,STRUCK-OFF,03-12-90,Mizoram,2000000,108000,72100,KANAN   AIZAWL IN0, ,0,0
U72100MZ1988PLC003015,MIZO TUBES LTD   ,Public,Company limited by Shares,Non-govt company,STRUCK-OFF,28-06-88,Mizoram,4000000,200,72100,CHANDMARYAIZWAL   MIZORAM IN0, ,0,0
U72100MZ1976PTC001668,HOTEL MOREENE PVT LTD   ,Private,Company limited by Shares,Non-govt company,STRUCK-OFF,08-06-76,Mizoram,1000000,400,72100,AIZWALAIZWAL  MIZORAM IN0, ,0,0
